Priority Rank,Suggested Priority,Priority Reason,Class,Module Category,Generated CSV,Todo Status,Class Symbol Status,Y Count,N Count,Partial Count,Open Items,Total Items,Completion Percent,Source,Binding,Class Note
2,Medium,Not exported yet and has a moderate public API size,MaximumLikelihoodWFunctions,Math,control_maximum_likelihood_w_functions_methods.csv,未转换,N,0,16,0,16,16,0.00,isis/src/control/objs/MaximumLikelihoodWFunctions/MaximumLikelihoodWFunctions.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,ImportPdsTable,Utility,base_import_pds_table_methods.csv,未转换,N,0,16,0,16,16,0.00,isis/src/base/objs/ImportPdsTable/ImportPdsTable.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,Selection,Utility,base_selection_methods.csv,未转换,N,0,16,0,16,16,0.00,isis/src/base/objs/Selection/Selection.h,N/A,抽象基类/纯虚接口
2,Medium,"Already exported in Python, but still has a moderate API gap",BundleTargetBody,Control Networks,control_bundle_target_body_methods.csv,已转换,Y,29,17,0,17,46,63.04,isis/src/control/objs/BundleUtilities/BundleTargetBody.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 已在 bind_control_core.cpp 暴露目标体求解配置/格式化/局部半径接口
2,Medium,"Already exported in Python, but still has a moderate API gap",Resource,Utility,base_resource_methods.csv,已转换,Y,22,17,0,17,39,56.41,reference/upstream_isis/src/base/objs/Resource/Resource.h,src/base/bind_base_utility.cpp,2026-04-09 已在 src/base/bind_base_utility.cpp 完成 PVL/name 核心接口绑定（跳过 GisGeometry/QVariant asset）；focused 单测在 tests/unitTest/resource_unit_test.py；smoke 已补符号
2,Medium,"Already exported in Python, but still has a moderate API gap",CameraGroundMap,"Spice, Instruments, and Cameras",base_camera_ground_map_methods.csv,已转换,Y,1,17,0,17,18,5.56,isis/src/base/objs/CameraGroundMap/CameraGroundMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera.cpp; isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,第六批已补基础单测（相机派生地面几何）
2,Medium,Not exported yet and has a moderate public API size,ImagePolygon,Pattern Matching,base_image_polygon_methods.csv,未转换,N,0,17,0,17,17,0.00,isis/src/base/objs/ImagePolygon/ImagePolygon.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,SparseBlockMatrix,Utility,base_sparse_block_matrix_methods.csv,未转换,N,0,17,0,17,17,0.00,isis/src/base/objs/SparseBlockMatrix/SparseBlockMatrix.h,N/A,
2,Medium,"Already exported in Python, but still has a moderate API gap",Sensor,"Spice, Instruments, and Cameras",base_sensor_methods.csv,已转换,Y,20,18,0,18,38,52.63,isis/src/base/objs/Sensor/Sensor.h,isis_pybind_standalone/src/bind_sensor.cpp,抽象基类/纯虚接口；已补 get_surface_point() 以支撑 measure-level 地面点/半径提取
2,Medium,Not exported yet and has a moderate public API size,InterestOperator,Control Networks,control_interest_operator_methods.csv,未转换,N,0,18,0,18,18,0.00,isis/src/control/objs/InterestOperator/InterestOperator.h,isis_pybind_standalone/src/control/bind_interest_operator_factory.cpp,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,QuickFilter,Statistics,base_quick_filter_methods.csv,未转换,N,0,18,0,18,18,0.00,isis/src/base/objs/QuickFilter/QuickFilter.h,isis_pybind_standalone/src/base/bind_base_filters.cpp,
2,Medium,"Already exported in Python, but still has a moderate API gap",CameraDetectorMap,"Spice, Instruments, and Cameras",base_camera_detector_map_methods.csv,已转换,Y,1,19,0,19,20,5.00,isis/src/base/objs/CameraDetectorMap/CameraDetectorMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera.cpp; isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,第六批已补基础单测（局部几何 round-trip / framing 失败路径）
2,Medium,Not exported yet and has a moderate public API size,UniversalGroundMap,Geometry,base_universal_ground_map_methods.csv,已转换,N,0,19,0,19,19,0.00,isis/src/base/objs/UniversalGroundMap/UniversalGroundMap.h,isis_pybind_standalone/src/base/bind_base_ground_map.cpp,抽象基类/纯虚接口；已导出基础符号
2,Medium,Not exported yet and has a moderate public API size,ImageImporter,High Level Cube I/O,base_image_importer_methods.csv,未转换,N,0,19,0,19,19,0.00,isis/src/base/objs/ImageImporter/ImageImporter.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,ProcessRubberSheet,High Level Cube I/O,base_process_rubber_sheet_methods.csv,未转换,N,0,19,0,19,19,0.00,isis/src/base/objs/ProcessRubberSheet/ProcessRubberSheet.h,N/A,流程/回调接口较多
2,Medium,Already exported in Python with a small remaining API gap,RawCubeChunk,Low Level Cube I/O,base_raw_cube_chunk_methods.csv,已转换,Y,19,0,0,0,19,100.00,reference/upstream_isis/src/base/objs/Cube/RawCubeChunk.h,src/bind_low_level_cube_io.cpp,2026-04-09 已在 src/bind_low_level_cube_io.cpp 暴露原始字节块访问/dirty 状态接口；focused 单测在 tests/unitTest/low_level_cube_io_unit_test.py；smoke 已补符号
2,Medium,Not exported yet and has a moderate public API size,HiCalConf,Mars Reconnaissance Orbiter,mro_hi_cal_conf_methods.csv,未转换,N,0,19,0,19,19,0.00,isis/src/mro/objs/HiCal/HiCalConf.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,ExportDescription,High Level Cube I/O,base_export_description_methods.csv,已转换,N,0,20,0,20,20,0.00,isis/src/base/objs/ExportDescription/ExportDescription.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,已在高层 cube io 绑定中导出
2,Medium,Not exported yet and has a moderate public API size,ZeroBufferFit,Mars Reconnaissance Orbiter,mro_zero_buffer_fit_methods.csv,未转换,N,0,20,0,20,20,0.00,isis/src/mro/objs/HiCal/ZeroBufferFit.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,CameraStatistics,"Spice, Instruments, and Cameras",base_camera_statistics_methods.csv,未转换,N,0,20,0,20,20,0.00,isis/src/base/objs/CameraStatistics/CameraStatistics.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,HiCalData,Mars Reconnaissance Orbiter,mro_hi_cal_data_methods.csv,未转换,N,0,21,0,21,21,0.00,isis/src/mro/objs/HiCal/HiCalData.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,NonLinearLSQ,Mars Reconnaissance Orbiter,mro_non_linear_lsq_methods.csv,未转换,N,0,21,0,21,21,0.00,isis/src/mro/objs/HiCal/NonLinearLSQ.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,FunctionTools,Math,base_function_tools_methods.csv,未转换,N,0,21,0,21,21,0.00,isis/src/base/objs/FunctionTools/FunctionTools.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,GSLUtility,Utility,base_gsl_utility_methods.csv,未转换,N,0,21,0,21,21,0.00,isis/src/base/objs/GSLUtility/GSLUtility.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,IException,Utility,base_i_exception_methods.csv,已转换,N,0,22,0,22,22,0.00,reference/upstream_isis/src/base/objs/IException/IException.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,2026-04-09 已在 src/base/bind_base_support.cpp 补 IExceptionErrorType enum；IException 本体通过 py::register_exception 暴露为 Python 异常类
2,Medium,Not exported yet and has a moderate public API size,IsisBundleObservation,Control Networks,control_isis_bundle_observation_methods.csv,未转换,N,0,23,0,23,23,0.00,isis/src/control/objs/BundleUtilities/IsisBundleObservation.h,N/A,
2,Medium,Partially exported in Python - key public API exposed,OverlapStatistics,Statistics,base_overlap_statistics_methods.csv,已转换,Y,9,14,0,0,23,39.13,isis/src/base/objs/OverlapStatistics/OverlapStatistics.h,src/bind_statistics.cpp,
2,Medium,Not exported yet and has a moderate public API size,Kernels,Utility,base_kernels_methods.csv,未转换,N,0,23,0,23,23,0.00,isis/src/base/objs/Kernels/Kernels.h,isis_pybind_standalone/src/base/bind_base_filters.cpp,
2,Medium,Not exported yet and has a moderate public API size,Module,Mars Reconnaissance Orbiter,mro_module_methods.csv,未转换,N,0,24,0,24,24,0.00,isis/src/mro/objs/HiCal/Module.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,PushFrameCameraDetectorMap,"Spice, Instruments, and Cameras",base_push_frame_camera_detector_map_methods.csv,未转换,N,0,24,0,24,24,0.00,isis/src/base/objs/PushFrameCameraDetectorMap/PushFrameCameraDetectorMap.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,Stretch,Utility,base_stretch_methods.csv,未转换,N,0,25,0,25,25,0.00,isis/src/base/objs/Stretch/Stretch.h,isis_pybind_standalone/src/base/bind_base_filters.cpp,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,TextFile,Utility,base_text_file_methods.csv,已转换,Y,20,5,0,5,25,80.00,isis/src/base/objs/TextFile/TextFile.h,src/base/bind_base_utility.cpp,2026-04-10 已在 src/base/bind_base_utility.cpp 暴露；focused 单测在 tests/unitTest/utility_unit_test.py；5个 QString*/low-level 重载暂不暴露
2,Medium,Not exported yet and has a moderate public API size,BundleObservation,Control Networks,control_bundle_observation_methods.csv,未转换,N,0,26,0,26,26,0.00,isis/src/control/objs/BundleUtilities/BundleObservation.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,抽象基类/纯虚接口
2,Medium,Existing binding completed and inventory-synced with full helper coverage,CSVReader,Parsing,base_csv_reader_methods.csv,已转换,Y,26,0,0,0,26,100.00,reference/upstream_isis/src/base/objs/CSVReader/CSVReader.h,src/base/bind_base_filters.cpp,2026-04-09 已在 src/base/bind_base_filters.cpp 完成 CSVReader 全部 inventory helper 绑定（构造/table summary/typed convert）；focused 单测在 tests/unitTest/filters_unit_test.py；smoke 已补符号
2,Medium,"Already exported in Python, but still has a moderate API gap",CameraFocalPlaneMap,"Spice, Instruments, and Cameras",base_camera_focal_plane_map_methods.csv,已转换,Y,1,27,0,27,28,3.57,isis/src/base/objs/CameraFocalPlaneMap/CameraFocalPlaneMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera.cpp; isis_pybind_standalone/src/lro/bind_lro_utilities.cpp,第六批已补基础单测（局部几何 round-trip / 系数访问）
3,Low,"Already exported, but the remaining API surface is large",RingPlaneProjection,Map Projection,base_ring_plane_projection_methods.csv,已转换,Y,2,31,0,31,33,6.06,isis/src/base/objs/RingPlaneProjection/RingPlaneProjection.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,ProcessMosaic,High Level Cube I/O,base_process_mosaic_methods.csv,未转换,N,0,31,0,31,31,0.00,isis/src/base/objs/ProcessMosaic/ProcessMosaic.h,N/A,流程/回调接口较多
3,Low,Fully exported in Python with complete API coverage,Area3D,Utility,base_area3_d_methods.csv,已转换,Y,27,0,0,0,31,87.10,isis/src/base/objs/Area3D/Area3D.h,src/base/bind_base_geometry.cpp,
3,Low,"Already exported, but the remaining API surface is large",PvlKeyword,Parsing,base_pvl_keyword_methods.csv,已转换,Y,2,32,0,32,34,5.88,isis/src/base/objs/PvlKeyword/PvlKeyword.h,isis_pybind_standalone/src/base/bind_base_pvl.cpp,Qt 类型/信号槽较多
3,Low,Not exported yet and likely needs a larger binding effort,ControlNetVitals,Control Networks,control_control_net_vitals_methods.csv,未转换,N,0,32,0,32,32,0.00,isis/src/control/objs/ControlNetVitals/ControlNetVitals.h,N/A,Qt 类型/信号槽较多
3,Low,Not exported yet and likely needs a larger binding effort,Shape,SensorUtilities,isis_shape_methods.csv,未转换,N,0,32,0,32,32,0.00,isis/src/qisis/objs/Shape/Shape.h,N/A,ISIS 同级 SensorUtilities 库；抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,PolygonTools,Utility,base_polygon_tools_methods.csv,未转换,N,0,32,0,32,32,0.00,isis/src/base/objs/PolygonTools/PolygonTools.h,N/A,
3,Low,"Already exported, but the remaining API surface is large",PvlContainer,Parsing,base_pvl_container_methods.csv,已转换,Y,3,33,0,33,36,8.33,isis/src/base/objs/PvlContainer/PvlContainer.h,isis_pybind_standalone/src/base/bind_base_pvl.cpp,
3,Low,"Already exported, but the remaining API surface is large",Projection,Map Projection,base_projection_methods.csv,已转换,Y,2,33,0,33,35,5.71,isis/src/base/objs/Projection/Projection.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,抽象基类/纯虚接口；基础单测已补
3,Low,Not exported yet and likely needs a larger binding effort,BundleMeasure,Control Networks,control_bundle_measure_methods.csv,未转换,N,0,34,0,34,34,0.00,isis/src/control/objs/BundleUtilities/BundleMeasure.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,Qt 类型/信号槽较多
3,Low,Not exported yet and likely needs a larger binding effort,BundleSolutionInfo,Control Networks,control_bundle_solution_info_methods.csv,未转换,N,0,34,0,34,34,0.00,isis/src/control/objs/BundleSolutionInfo/BundleSolutionInfo.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,Qt 类型/信号槽较多
3,Low,"Already exported, but the remaining API surface is large",PvlObject,Parsing,base_pvl_object_methods.csv,已转换,Y,2,38,0,38,40,5.00,isis/src/base/objs/PvlObject/PvlObject.h,isis_pybind_standalone/src/base/bind_base_pvl.cpp,
3,Low,Not exported yet and likely needs a larger binding effort,Chip,Pattern Matching,base_chip_methods.csv,未转换,N,0,38,0,38,38,0.00,isis/src/base/objs/Chip/Chip.h,isis_pybind_standalone/src/base/bind_base_pattern.cpp,抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,Sensor,SensorUtilities,sensorutilities_sensor_methods.csv,未转换,N,0,38,0,38,38,0.00,isis/src/base/objs/Sensor/Sensor.h,N/A,ISIS 同级 SensorUtilities 库；抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,Spice,"Spice, Instruments, and Cameras",base_spice_methods.csv,未转换,N,0,38,0,38,38,0.00,isis/src/base/objs/Spice/Spice.h,N/A,Qt 类型/信号槽较多
3,Low,Not exported yet and likely needs a larger binding effort,ProcessExportPds,High Level Cube I/O,base_process_export_pds_methods.csv,未转换,N,0,39,0,39,39,0.00,isis/src/base/objs/ProcessExportPds/ProcessExportPds.h,N/A,流程/回调接口较多
1,High,Already exported in Python with a small remaining API gap,IString,Parsing,base_istring_methods.csv,已转换,Y,36,10,0,10,46,78.26,reference/upstream_isis/src/base/objs/IString/IString.h,src/base/bind_base_utility.cpp,2026-04-09 已在 src/base/bind_base_utility.cpp 暴露 IString 类与自由函数 to_bool/to_int/to_big_int/to_double/to_string
3,Low,Not exported yet and likely needs a larger binding effort,BundleControlPoint,Control Networks,control_bundle_control_point_methods.csv,未转换,N,0,41,0,41,41,0.00,isis/src/control/objs/BundleUtilities/BundleControlPoint.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,
3,Low,Not exported yet and likely needs a larger binding effort,NumericalApproximation,Math,base_numerical_approximation_methods.csv,未转换,N,0,43,0,43,43,0.00,isis/src/base/objs/NumericalApproximation/NumericalApproximation.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,SpicePosition,"Spice, Instruments, and Cameras",base_spice_position_methods.csv,未转换,N,0,43,0,43,43,0.00,isis/src/base/objs/SpicePosition/SpicePosition.h,isis_pybind_standalone/src/control/bind_control_core.cpp,
3,Low,Not exported yet and likely needs a larger binding effort,ProcessExport,High Level Cube I/O,base_process_export_methods.csv,未转换,N,0,44,0,44,44,0.00,isis/src/base/objs/ProcessExport/ProcessExport.h,N/A,抽象基类/纯虚接口；流程/回调接口较多
3,Low,"Already exported, but the remaining API surface is large",TProjection,Map Projection,base_t_projection_methods.csv,已转换,Y,2,45,0,45,47,4.26,isis/src/base/objs/TProjection/TProjection.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,抽象基类/纯虚接口
3,Low,Not exported yet and likely needs a larger binding effort,Pixel,Utility,base_pixel_methods.csv,已转换,Y,35,10,0,10,45,77.78,isis/src/base/objs/Pixel/Pixel.h,src/base/bind_base_utility.cpp,2026-04-10 已在 src/base/bind_base_utility.cpp 暴露构造/accessors/转换方法/静态 special-pixel 谓词；focused 单测在 tests/unitTest/utility_unit_test.py
3,Low,Not exported yet and likely needs a larger binding effort,BundleObservationSolveSettings,Control Networks,control_bundle_observation_solve_settings_methods.csv,已转换,N,0,47,0,47,47,0.00,isis/src/control/objs/BundleUtilities/BundleObservationSolveSettings.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 已在 bind_control_core.cpp 暴露枚举/求解配置/观测号接口
3,Low,"Already exported, but the remaining API surface is large",ProcessByBrick,High Level Cube I/O,base_process_by_brick_methods.csv,已转换,Y,7,53,0,53,60,11.67,isis/src/base/objs/ProcessByBrick/ProcessByBrick.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,抽象基类/纯虚接口；流程/回调接口较多
3,Low,"Already exported, but the remaining API surface is large",SurfacePoint,Geometry,base_surface_point_methods.csv,已转换,Y,2,58,0,58,60,3.33,isis/src/base/objs/SurfacePoint/SurfacePoint.h,isis_pybind_standalone/src/base/bind_base_surface.cpp,
3,Low,"Already exported, but the remaining API surface is large",Cube,Low Level Cube I/O,base_cube_methods.csv,已转换,Y,12,63,0,63,75,16.00,isis/src/base/objs/Cube/Cube.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp; isis_pybind_standalone/src/bind_cube.cpp,Qt 类型/信号槽较多；需注意内存生命周期与数据视图映射
3,Low,"Already exported, but the remaining API surface is large",ControlNet,Control Networks,control_control_net_methods.csv,已转换,Y,2,63,0,63,65,3.08,isis/src/control/objs/ControlNet/ControlNet.h,isis_pybind_standalone/src/control/bind_control_core.cpp,Qt 类型/信号槽较多；控制网对象关联紧密，需处理拷贝/引用语义
3,Low,"Already exported, but the remaining API surface is large",ProcessImport,High Level Cube I/O,base_process_import_methods.csv,已转换,Y,2,63,0,63,65,3.08,isis/src/base/objs/ProcessImport/ProcessImport.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,流程/回调接口较多
3,Low,"Already exported, but the remaining API surface is large",ControlMeasure,Control Networks,control_control_measure_methods.csv,已转换,Y,2,70,0,70,72,2.78,isis/src/control/objs/ControlMeasure/ControlMeasure.h,isis_pybind_standalone/src/control/bind_control_core.cpp,Qt 类型/信号槽较多；控制网对象关联紧密，需处理拷贝/引用语义
3,Low,Not exported yet and likely needs a larger binding effort,SpiceRotation,"Spice, Instruments, and Cameras",base_spice_rotation_methods.csv,未转换,N,0,78,0,78,78,0.00,isis/src/base/objs/SpiceRotation/SpiceRotation.h,isis_pybind_standalone/src/control/bind_control_core.cpp,
3,Low,"Already exported, but the remaining API surface is large",Camera,"Spice, Instruments, and Cameras",base_camera_methods.csv,已转换,Y,3,81,0,81,84,3.57,isis/src/base/objs/Camera/Camera.h,isis_pybind_standalone/src/bind_camera.cpp,抽象基类/纯虚接口；相机模型/Spice 依赖；第五批已补基础单测；已通过 Sensor 继承暴露 get_surface_point() 以支撑 measure-level 几何链路
3,Low,"Already exported, but the remaining API surface is large",ControlPoint,Control Networks,control_control_point_methods.csv,已转换,Y,2,94,0,94,96,2.08,isis/src/control/objs/ControlPoint/ControlPoint.h,isis_pybind_standalone/src/control/bind_control_core.cpp,Qt 类型/信号槽较多；控制网对象关联紧密，需处理拷贝/引用语义
3,Low,Not exported yet and likely needs a larger binding effort,BundleResults,Control Networks,control_bundle_results_methods.csv,未转换,N,0,135,0,135,135,0.00,isis/src/control/objs/BundleResults/BundleResults.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,Qt 类型/信号槽较多
